paymentid,invoice_no,class_id,client_id,ctd_by,ctd_on,lang_id,matter_no,payment_amount,payment_date,payment_number,payment_text,posting_date,status_id,transaction_type,payment_code
2455911,4385,1,52906,admin,2020-09-23,EN,52906-01,437.50,2020-09-23,13829,Approval Code 230147 against Inv# 4385 (Prior Balance on,2020-09-23,FPD,PAYMENT,FPD
2455912,0,1,52906,admin,2020-10-22,EN,52906-01,0.50,2020-10-22,14692,Write Off of Fees,2020-10-22,WOF,PAYMENT,WOF
2455913,2904,1,52907,admin,2019-11-26,EN,52907-01,313.80,2019-11-26,5683,Check Number 442754 against Inv# 2904,2019-11-26,FPD,PAYMENT,FPD
2455914,16753,1,52907,admin,2022-07-05,EN,52907-02,523.80,2022-07-05,33901,Check Number 8846034 against Inv# 16753,2022-07-05,FPD,PAYMENT,FPD
2455915,0,1,52907,admin,2020-02-21,EN,52907-03,3549.38,2020-02-21,8109,Check 8813179,2020-02-21,FPD,PAYMENT,FPD
2455916,9051,1,52907,admin,2021-04-27,EN,52907-04,76.50,2021-04-27,19748,Check Number 8829767 against Inv# 9051,2021-04-27,FPD,PAYMENT,FPD
2455917,9985,1,52907,admin,2021-07-26,EN,52907-05,17.00,2021-07-26,23701,Check Number 8833211 against Inv# 9985,2021-07-26,FPD,PAYMENT,FPD
2455918,16169,1,52907,admin,2022-06-01,EN,52907-06,1308.80,2022-06-01,33016,Check Number 8844815 against Inv# 16169,2022-06-01,FPD,PAYMENT,FPD
2455919,13866,1,52907,admin,2022-02-24,EN,52907-07,876.60,2022-02-24,30188,Check Number 8841063 against Inv# 13866,2022-02-24,FPD,PAYMENT,FPD
2455920,14907,1,52907,admin,2022-07-05,EN,52907-07,12.50,2022-07-05,33902,Check Number 8846215 against Inv# 14907,2022-07-05,FPD,PAYMENT,FPD
2455921,12336,1,52907,admin,2021-09-27,EN,52907-08,305.20,2021-09-27,25564,Check Number 8835415 against Inv# 12336,2021-09-27,FPD,PAYMENT,FPD
2455922,11854,1,52907,admin,2021-10-18,EN,52907-08,17.00,2021-10-18,26354,Check Number 8836064 against Inv# 11854,2021-10-18,FPD,PAYMENT,FPD
2455923,7931,1,52908,admin,2021-03-16,EN,52908-01,150.00,2021-03-16,18634,Check Number 9570 against Inv# 7931,2021-03-16,FPD,PAYMENT,FPD
2455924,8493,1,52908,admin,2021-03-16,EN,52908-01,270.00,2021-03-16,18635,Check Number 9570 against Inv# 8493,2021-03-16,FPD,PAYMENT,FPD
2455925,0,1,52909,admin,2019-11-06,EN,52909-01,850.00,2019-11-06,5101,"Paid with card ending in ****8069, Approval Code 125893",2019-11-06,FPD,PAYMENT,FPD
2455926,13573,1,52910,admin,2021-11-05,EN,52910-01,32000.00,2021-11-05,27263,Check Number 3000703644 against Inv# 13573,2021-11-05,FPD,PAYMENT,FPD
2455927,0,1,50191,admin,2020-06-12,EN,52912-01,300.00,2020-06-12,11410,Write Off of Fees,2020-06-12,WOF,PAYMENT,WOF
2455928,0,1,50644,admin,2021-06-05,EN,52913-01,10232.25,2021-06-05,20905,Write Off of Fees - Confirmed,2021-06-05,WOF,PAYMENT,WOF
2455929,0,1,50456,admin,2020-09-18,EN,52914-01,750.00,2020-09-18,13716,Write Off of Fees,2020-09-18,WOF,PAYMENT,WOF
2455930,0,1,50533,admin,2020-09-22,EN,52915-01,617.50,2020-09-22,13807,Write Off of Fees - Per Debora's Write off list approved by JMM,2020-09-22,WOF,PAYMENT,WOF
2455931,0,1,50572,admin,2020-11-12,EN,52916-01,997.00,2020-11-12,15276,Check Number 44953,2020-11-12,FPD,PAYMENT,FPD
2455932,0,1,50606,admin,2020-09-21,EN,52917-01,929.80,2020-09-21,13775,Write Off of Fees - Per Debora's Write off list approved by JMM,2020-09-21,WOF,PAYMENT,WOF
2455933,0,1,52920,admin,2019-11-27,EN,52920-01,2354.14,2019-11-27,5738,Check Number Approval Code 7171190,2019-11-27,FPD,PAYMENT,FPD
2455934,0,1,52921,admin,2020-09-21,EN,52921-01,1246.50,2020-09-21,13776,Write Off of Fees - Per Debora's Write off list approved by JMM,2020-09-21,WOF,PAYMENT,WOF
2455935,0,1,50688,admin,2020-06-12,EN,52922-01,277.00,2020-06-12,11392,Write Off of Fees per JMM,2020-06-12,WOF,PAYMENT,WOF
2455936,0,1,50845,admin,2020-06-12,EN,52924-01,6342.40,2020-06-12,11394,Write Off of Fees per JMM,2020-06-12,WOF,PAYMENT,WOF
2455937,0,1,50865,admin,2020-09-22,EN,52925-01,1592.00,2020-09-22,13809,Write Off of Fees - Per Debora's Write off list approved by JMM,2020-09-22,WOF,PAYMENT,WOF
2455938,0,1,50865,admin,2020-12-30,EN,52925-01,0.40,2020-12-30,16097,Write Off of Fees - as per the list provided,2020-12-30,WOF,PAYMENT,WOF
2455939,0,1,50884,admin,2022-04-22,EN,52926-01,1420.00,2022-04-22,31856,Write Off of Fees,2022-04-22,WOF,PAYMENT,WOF
2455940,0,1,50908,admin,2020-09-22,EN,52927-01,956.70,2020-09-22,13810,Write Off of Fees- Per debora's Write off fee approved by JMM,2020-09-22,WOF,PAYMENT,WOF
2455941,0,1,50934,admin,2020-09-22,EN,52929-01,4248.67,2020-09-22,13811,Write off fees - Per debora's Write off list approved by JMM,2020-09-22,WOF,PAYMENT,WOF
2455942,0,1,50942,admin,2021-09-22,EN,52930-01,2700.00,2021-09-22,25486,Write Off of Fees - Invoice from 2012,2021-09-22,WOF,PAYMENT,WOF
2455943,0,1,50966,admin,2022-04-22,EN,52931-01,14567.67,2022-04-22,31858,Write Off of Fees,2022-04-22,WOF,PAYMENT,WOF
2455944,0,1,50992,admin,2020-06-12,EN,52932-01,3770.00,2020-06-12,11395,Write Off of Fees per JMM,2020-06-12,WOF,PAYMENT,WOF
2455945,8978,1,52936,admin,2021-04-28,EN,52936-02,2010.00,2021-04-28,19833,Check Number 1032 against Inv# 8978,2021-04-28,FPD,PAYMENT,FPD
2455946,9241,1,52936,admin,2021-04-28,EN,52936-02,13987.50,2021-04-28,19834,Check Number 1032 against Inv# 9241,2021-04-28,FPD,PAYMENT,FPD
2455947,12518,1,52936,admin,2021-10-01,EN,52936-03,617.50,2021-10-01,25733,Credit Card Payment against Inv# 12518,2021-10-01,FPD,PAYMENT,FPD
2455948,16986,1,52936,admin,2022-07-01,EN,52936-04,1417.50,2022-07-01,33879,Credit Card Payment against Inv# 16986,2022-07-01,FPD,PAYMENT,FPD
2455949,0,1,51202,admin,2020-09-22,EN,52939-01,1147.00,2020-09-22,13814,Write off fees - Per debora's Write off list approved by JMM,2020-09-22,WOF,PAYMENT,WOF
2455950,8981,1,51202,admin,2021-03-22,EN,52939-01,1425.00,2021-03-22,18744,Check Number 39268 against Inv# 8981,2021-03-22,FPD,PAYMENT,FPD
2455951,0,1,50050,admin,2020-06-12,EN,52941-01,2864.85,2020-06-12,11397,Write Off of Fees per JMM,2020-06-12,WOF,PAYMENT,WOF
2455952,0,1,50096,admin,2020-09-22,EN,52943-01,4165.00,2020-09-22,13808,Write Off of Fees - Per Debora's Write off list approved by JMM,2020-09-22,WOF,PAYMENT,WOF
2455953,0,1,50160,admin,2020-06-12,EN,52947-01,857.50,2020-06-12,11398,Write Off of Fees per JMM,2020-06-12,WOF,PAYMENT,WOF
2455954,4018,1,52948,admin,2020-03-05,EN,52948-01,10778.00,2020-03-05,8604,Check Number 012982 against Inv# 4018,2020-03-05,FPD,PAYMENT,FPD
2455955,6988,1,52948,admin,2020-12-14,EN,52948-01,27.50,2020-12-14,15916,Check Number 013748 against Inv# 6988,2020-12-14,FPD,PAYMENT,FPD
2455956,15257,1,52948,admin,2022-03-10,EN,52948-01,207.50,2022-03-10,31806,Check Number 014914 against Inv# 15257,2022-03-10,FPD,PAYMENT,FPD
2455957,5496,1,52948,admin,2020-07-31,EN,52948-02,567.50,2020-07-31,12578,Check Number 001809 against Inv# 5496,2020-07-31,FPD,PAYMENT,FPD
2455958,0,1,50172,admin,2020-06-12,EN,52949-01,4815.50,2020-06-12,11399,Write Off of Fees,2020-06-12,WOF,PAYMENT,WOF
2455959,0,1,52950,admin,2020-04-01,EN,52950-02,792.50,2020-04-01,9350,Approval Code 026962,2020-04-01,FPD,PAYMENT,FPD
2455960,9820,1,52950,admin,2021-05-20,EN,52950-02,2650.00,2021-05-20,20641,Credit Card Payment against Inv#9820,2021-05-20,FPD,PAYMENT,FPD
2455961,1837,1,52951,admin,2019-10-15,EN,52951-01,1263.00,2019-10-15,4373,Check Number 1645 against Inv# 1837,2019-10-15,FPD,PAYMENT,FPD
2455962,0,1,52951,admin,2019-08-12,EN,52951-01,1500.00,2019-08-12,4407,Paid with VISA,2019-08-12,FPD,PAYMENT,FPD
2455963,0,1,50199,admin,2021-06-05,EN,52952-01,4815.00,2021-06-05,20903,Write Off of Fees - Approved by JMM,2021-06-05,WOF,PAYMENT,WOF
2455964,0,1,50199,admin,2021-06-05,EN,52952-01,0.50,2021-06-05,24876,Write Off of Fees - Approved by JMM,2021-06-05,WOF,PAYMENT,WOF
2455965,0,1,52954,admin,2020-12-30,EN,52954-01,935.13,2020-12-30,16100,Write Off of Fees - as per the list provided,2020-12-30,WOF,PAYMENT,WOF
2455966,0,1,52955,admin,2020-01-06,EN,52955-01,1750.00,2020-01-06,7709,Trust Retainer,2020-01-06,TRS,PAYMENT,TRS
2455967,2913,1,52998,admin,2019-12-02,EN,52998-01,325.00,2019-12-02,6181,Check Number against Inv# 2913,2019-12-02,FPD,PAYMENT,FPD
2455968,0,1,52999,admin,2021-06-05,EN,52999-01,65.00,2021-06-05,20913,Write Off of Fees - Confirmed,2021-06-05,WOF,PAYMENT,WOF
2455969,3774,1,53000,admin,2020-02-24,EN,53000-01,225.50,2020-02-24,9199,Check Number 0888 against Inv# 3774,2020-02-24,FPD,PAYMENT,FPD
2455970,0,1,53000,admin,2020-06-12,EN,53000-02,1250.00,2020-06-12,11400,Write off Flat Fee - Incorrectly Invoiced,2020-06-12,WFF,PAYMENT,WFF
2455971,4422,1,53001,admin,2020-04-29,EN,53001-01,500.00,2020-04-29,10044,Check Number 73089 against Inv# 4422,2020-04-29,FPD,PAYMENT,FPD
2455972,4612,1,53002,admin,2020-09-08,EN,53002-01,90.00,2020-09-08,13435,Check Number 0018073067 against Inv# 4612 (Prior Balance on  Inv# 5464),2020-09-08,FPD,PAYMENT,FPD
2455973,4954,1,53002,admin,2020-09-15,EN,53002-01,8070.41,2020-09-15,13676,Check Number 0018078487 against Inv# 4954,2020-09-15,FPD,PAYMENT,FPD
2455974,4612,1,53002,admin,2020-09-15,EN,53002-01,357.59,2020-09-15,13677,Check Number 0018078487 against Inv# 4612 (Prior Balance on  Inv# 4954),2020-09-15,FPD,PAYMENT,FPD
2455975,4612,1,53002,admin,2020-09-15,EN,53002-01,4747.91,2020-09-15,13678,Check Number 0018078487 against Inv# 4612 (Prior Balance on  Inv# 5195),2020-09-15,FPD,PAYMENT,FPD
2455976,0,1,53002,admin,2020-11-10,EN,53002-01,5061.09,2020-11-10,15183,Check Number 0018185189,2020-11-10,FPD,PAYMENT,FPD
2455977,0,1,53002,admin,2020-11-10,EN,53002-01,134.41,2020-11-10,15184,Check Number 0018185189,2020-11-10,HPD,PAYMENT,HPD
2455978,16276,1,53002,admin,2022-07-08,EN,53002-02,1225.50,2022-07-08,34294,Check Number 1000333458 against Inv# 16276,2022-07-08,FPD,PAYMENT,FPD
2455979,0,1,53004,admin,2020-03-31,EN,53004-01,350.00,2020-03-31,9615,"Write off Flat Fee, per Deb email on 3/17/2020",2020-03-31,WFF,PAYMENT,WFF
2455980,7007,1,53005,admin,2020-12-11,EN,53005-01,385.00,2020-12-11,15928,Credit Card Payment Inv#7007,2020-12-11,FPD,PAYMENT,FPD
2455981,7007,1,53005,admin,2020-12-11,EN,53005-01,36.00,2020-12-11,15929,Credit Card Payment Inv#7007,2020-12-11,HPD,PAYMENT,HPD
2455982,0,1,53006,admin,2020-10-27,EN,53006-01,3000.00,2020-10-27,14734,Approval Code 033780,2020-10-27,FPD,PAYMENT,FPD
2455983,4540,1,53007,admin,2020-04-27,EN,53007-01,1770.00,2020-04-27,9998,Check Number 8276 against Inv# 4540,2020-04-27,FPD,PAYMENT,FPD
2455984,0,1,53008,admin,2020-09-16,EN,53008-01,1462.50,2020-09-16,13689,Credit Card Payment,2020-09-16,FPD,PAYMENT,FPD
2455985,8928,1,53008,admin,2021-03-15,EN,53008-01,1205.00,2021-03-15,18617,Credit Card Payment against Inv#8928,2021-03-15,FPD,PAYMENT,FPD
2455986,13502,1,53009,admin,2022-02-03,EN,53009-01,190.00,2022-02-03,29690,Check Number 25890 against Inv# 13502,2022-02-03,FPD,PAYMENT,FPD
2455987,0,1,53011,admin,2020-10-05,EN,53011-01,123.50,2020-10-05,14137,Wire Transfer,2020-10-05,FPD,PAYMENT,FPD
2455988,17088,1,53011,admin,2022-07-25,EN,53011-01,297.50,2022-07-25,34349,Wire Transfer against Inv# 17088,2022-07-25,FPD,PAYMENT,FPD
2455989,17089,1,53011,admin,2022-07-25,EN,53011-02,1681.50,2022-07-25,34350,Wire Transfer against Inv# 17089,2022-07-25,FPD,PAYMENT,FPD
2455990,0,1,53012,admin,2020-07-08,EN,53012-01,4115.00,2020-07-08,11917,Approval Code 259766,2020-07-08,FPD,PAYMENT,FPD
2455991,7231,1,53013,admin,2021-01-13,EN,53013-01,150.00,2021-01-13,16673,Credit Card Payment Inv#7231,2021-01-13,FPD,PAYMENT,FPD
2455992,9988,1,53013,admin,2021-06-21,EN,53013-01,37.50,2021-06-21,22091,Credit Card Payment against Inv# 9988,2021-06-21,FPD,PAYMENT,FPD
2455993,17090,1,53013,admin,2022-07-20,EN,53013-02,1900.00,2022-07-20,34222,Credit Card Payment against Inv# 17090,2022-07-20,FPD,PAYMENT,FPD
2455994,17090,1,53013,admin,2022-07-20,EN,53013-02,1975.50,2022-07-20,34223,Credit Card Payment against Inv# 17090,2022-07-20,FPD,PAYMENT,FPD
2455995,0,1,53014,admin,2020-04-16,EN,53014-01,500.00,2020-04-16,9910,Approval Code 152680,2020-04-16,FPD,PAYMENT,FPD
2455996,6737,1,53015,admin,2021-01-07,EN,53015-01,2845.00,2021-01-07,16734,Credit Card Payment Inv#6737,2021-01-07,FPD,PAYMENT,FPD
2455997,7251,1,53015,admin,2021-03-01,EN,53015-01,1575.00,2021-03-01,18031,Credit Card Payment against Inv#7251,2021-03-01,FPD,PAYMENT,FPD
2455998,9645,1,53015,admin,2021-07-02,EN,53015-01,495.00,2021-07-02,22381,Credit Card Payment against Inv# 9645,2021-07-02,FPD,PAYMENT,FPD
2455999,9989,1,53015,admin,2021-07-02,EN,53015-01,475.00,2021-07-02,22382,Credit Card Payment against Inv# 9989,2021-07-02,FPD,PAYMENT,FPD
2456000,0,1,53018,admin,2021-06-05,EN,53018-01,4995.00,2021-06-05,20906,Write Off of Fees - Confirmed,2021-06-05,WOF,PAYMENT,WOF
2456001,14651,1,53020,admin,2022-02-24,EN,53020-01,100.00,2022-02-24,30191,Credit Card Payment against Inv# 14651,2022-02-24,FPD,PAYMENT,FPD
2456002,6990,1,53021,admin,2021-01-18,EN,53021-01,30.00,2021-01-18,16911,Credit Card Payment Inv#6990,2021-01-18,FPD,PAYMENT,FPD
2456003,14900,1,53021,admin,2022-02-15,EN,53021-01,189.00,2022-02-15,29951,Credit Card Payment against Inv# 14900.00,2022-02-15,FPD,PAYMENT,FPD
2456004,5865,1,53022,admin,2020-10-01,EN,53022-01,1515.00,2020-10-01,13956,Check Number 4089 against Inv# 5865,2020-10-01,FPD,PAYMENT,FPD
2456005,5865,1,53022,admin,2020-10-01,EN,53022-01,25.77,2020-10-01,13957,Check Number 4089 against Inv# 5865,2020-10-01,HPD,PAYMENT,HPD
2456006,5690,1,53022,admin,2020-10-01,EN,53022-01,1575.00,2020-10-01,13958,Check Number 4089 against Inv# 5690 (Prior Balance on  Inv# 5865),2020-10-01,FPD,PAYMENT,FPD
2456007,0,1,53022,admin,2020-10-01,EN,53022-01,40.00,2020-10-01,14122,Approval Code 08283CApproval Code 08283CApproval Code 08283C,2020-10-01,FPD,PAYMENT,FPD
2456008,0,1,53023,admin,2020-08-19,EN,53023-01,73.50,2020-08-19,12817,Write Off of Fees per Ruth's email on 8-18-2020,2020-08-19,WOF,PAYMENT,WOF
2456009,7030,1,53024,admin,2021-01-18,EN,53024-01,558.00,2021-01-18,16914,Credit Card Payment Inv #7030,2021-01-18,FPD,PAYMENT,FPD
2456010,0,1,53027,admin,2022-04-19,EN,53027-01,32470.50,2022-04-19,31853,Write Off of Fees,2022-04-19,WOF,PAYMENT,WOF
2456011,15623,1,53029,admin,2022-03-25,EN,53029-01,1939.50,2022-03-25,31023,Credit Card Payment against Inv# 15623,2022-03-25,FPD,PAYMENT,FPD
2456012,0,1,53031,admin,2021-06-05,EN,53031-01,1500.00,2021-06-05,20907,Write Off of Fees - Confirmed,2021-06-05,WOF,PAYMENT,WOF
2456013,9493,1,53032,admin,2021-05-11,EN,53032-01,7650.00,2021-05-11,20195,Check Number 138 against Inv# 9493,2021-05-11,FPD,PAYMENT,FPD
2456014,9493,1,53032,admin,2021-05-11,EN,53032-01,700.00,2021-05-11,20196,Check Number 138 against Inv# 9493,2021-05-11,HPD,PAYMENT,HPD
2456015,0,1,53034,admin,2022-07-15,EN,53034-01,480.05,2022-07-15,34310,Credit Card Payment towards Balance,2022-07-15,FPD,PAYMENT,FPD
2456016,0,1,53034,admin,2022-07-15,EN,53034-01,19.95,2022-07-15,34311,Credit Card Payment towards Balance,2022-07-15,HPD,PAYMENT,HPD
2456017,0,1,53037,admin,2020-09-29,EN,53037-01,1000.00,2020-09-29,14363,Approval Code 2179F0,2020-09-29,FPD,PAYMENT,FPD
2456018,14650,1,53038,admin,2022-02-09,EN,53038-01,1124.32,2022-02-09,29846,Wire Transfer against Inv# 14650,2022-02-09,FPD,PAYMENT,FPD
2456019,13895,1,53038,admin,2021-12-22,EN,53038-01,250.95,2021-12-22,30101,Write Off of Fees - Early Payment Discount Inv# 13895,2021-12-22,WOF,PAYMENT,WOF
2456020,13569,1,53038,admin,2021-12-10,EN,53038-01,444.78,2021-12-10,30100,Write Off of Fees - Early Payment Discount Inv# 13569,2021-12-10,WOF,PAYMENT,WOF
2456021,14650,1,53038,admin,2022-02-09,EN,53038-01,174.68,2022-02-09,30102,Write Off of Fees - Early Payment Discount Inv# 14650,2022-02-09,WOF,PAYMENT,WOF
2456022,14953,1,53038,admin,2022-03-04,EN,53038-01,573.25,2022-03-04,31579,Write Off of Fees - Early Payment Discount off Inv# 14953,2022-03-04,WOF,PAYMENT,WOF
2456023,16358,1,53038,admin,2022-07-05,EN,53038-01,2488.05,2022-07-05,33880,Wire Transfer against Inv# 16358,2022-07-05,FPD,PAYMENT,FPD
2456024,15923,1,53038,admin,2022-07-07,EN,53038-01,114.00,2022-07-07,33881,Wire Transfer against Inv# 15923,2022-07-07,FPD,PAYMENT,FPD
2456025,16806,1,53038,admin,2022-07-07,EN,53038-01,1456.00,2022-07-07,33882,Wire Transfer against Inv# 16806,2022-07-07,FPD,PAYMENT,FPD
2456026,16806,1,53038,admin,2022-07-07,EN,53038-01,550.00,2022-07-07,33883,Wire Transfer against Inv# 16806,2022-07-07,HPD,PAYMENT,HPD
2456027,9069,1,53043,admin,2021-04-06,EN,53043-01,4937.00,2021-04-06,19040,Credit Card Payment against Inv# 9069,2021-04-06,FPD,PAYMENT,FPD
2456028,7960,1,53098,admin,2021-03-17,EN,53098-01,1313.50,2021-03-17,18657,Credit Card Payment against Inv# 7960,2021-03-17,FPD,PAYMENT,FPD
2456029,0,1,53500,admin,2019-04-30,EN,53500-01,23714.76,2019-04-30,7222,Balance forward as of 4.30.2019,2019-04-30,FEE,PAYMENT,FEE
2456030,9055,1,53500,admin,2021-04-27,EN,53500-01,2812.50,2021-04-27,19766,Check Number 18667 against Inv# 9055,2021-04-27,FPD,PAYMENT,FPD
2456031,570,1,53500,admin,2019-07-08,EN,53500-03,2219.00,2019-07-08,2204,Check Number against Inv# 570,2019-07-08,FPD,PAYMENT,FPD
2456032,13461,1,53500,admin,2021-12-06,EN,53500-03,142.50,2021-12-06,28066,Wire Transfer against Inv# 13461,2021-12-06,FPD,PAYMENT,FPD
2456033,9428,1,53500,admin,2021-05-07,EN,53500-04,6360.00,2021-05-07,20083,Wire Transfer against Inv# 9428,2021-05-07,FPD,PAYMENT,FPD
2456034,0,1,53900,admin,2019-11-18,EN,53900-02,999.00,2019-11-18,5450,Approval Code 09508G,2019-11-18,FPD,PAYMENT,FPD
2456035,4297,1,53902,admin,2020-03-16,EN,53902-01,150.00,2020-03-16,9056,Check Number 6260 against Inv# 4297,2020-03-16,FPD,PAYMENT,FPD
2456036,3846,1,53902,admin,2020-03-16,EN,53902-01,160.00,2020-03-16,9057,Check Number 6260 against Inv# 3846 (Prior Balance on  Inv# 4297),2020-03-16,FPD,PAYMENT,FPD
2456037,6210,1,53905,admin,2020-10-05,EN,53905-01,172.50,2020-10-05,14101,Check Number 19086 against Inv# 6210,2020-10-05,FPD,PAYMENT,FPD
2456038,6210,1,53905,admin,2020-10-05,EN,53905-01,22.32,2020-10-05,14102,Check Number 19086 against Inv# 6210,2020-10-05,HPD,PAYMENT,HPD
2456039,9403,1,53906,admin,2021-05-17,EN,53906-01,1687.50,2021-05-17,20549,Credit Card Payment against Inv# 9403,2021-05-17,FPD,PAYMENT,FPD
2456040,7032,1,53907,admin,2021-01-22,EN,53907-01,420.00,2021-01-22,17014,Credit Card Payment Inv#7032,2021-01-22,FPD,PAYMENT,FPD
2456041,12241,1,53908,admin,2021-08-24,EN,53908-01,250.00,2021-08-24,24598,Credit Card Payment against Inv# 12241,2021-08-24,FPD,PAYMENT,FPD
2456042,12374,1,53909,admin,2022-01-24,EN,53909-01,525.00,2022-01-24,29247,Wire Transfer against Inv# 12374,2022-01-24,FPD,PAYMENT,FPD
2456043,13478,1,53909,admin,2022-01-24,EN,53909-01,280.00,2022-01-24,29248,Wire Transfer against Inv# 13478,2022-01-24,FPD,PAYMENT,FPD
2456044,7232,1,53913,admin,2021-01-11,EN,53913-01,104.00,2021-01-11,16600,Credit Card Payment Inv#7232,2021-01-11,FPD,PAYMENT,FPD
2456045,14675,1,53921,admin,2022-01-25,EN,53921-01,147600.00,2022-01-25,29257,Check Number 38962 against Inv# 14675,2022-01-25,FPD,PAYMENT,FPD
2456046,7233,1,53925,admin,2021-02-08,EN,53925-01,1636.00,2021-02-08,17580,Check Number 0050541856 Inv#7233 against Inv# 7233,2021-02-08,FPD,PAYMENT,FPD
2456047,14902,1,53925,admin,2022-02-24,EN,53925-01,150.00,2022-02-24,30177,Check Number 0060675207 against Inv# 14902,2022-02-24,FPD,PAYMENT,FPD
2456048,12755,1,53925,admin,2021-10-21,EN,53925-02,130.00,2021-10-21,26452,Check Number 0057535121 against Inv# 12755,2021-10-21,FPD,PAYMENT,FPD
2456049,14954,1,53925,admin,2022-02-24,EN,53925-03,2650.50,2022-02-24,30178,Check Number 0060682496 against Inv# 14954,2022-02-24,FPD,PAYMENT,FPD
2456050,14408,1,53926,admin,2022-01-18,EN,53926-01,962.50,2022-01-18,29166,Credit Card Payment against Inv# 14408,2022-01-18,FPD,PAYMENT,FPD
2456051,0,1,53928,admin,2021-07-26,EN,53928-01,1425.00,2021-07-26,23703,Write Off of Fees,2021-07-26,WOF,PAYMENT,WOF
2456052,9510,1,53930,admin,2021-05-24,EN,53930-01,125.00,2021-05-24,20679,Check Number 104709 against Inv# 9510,2021-05-24,FPD,PAYMENT,FPD
2456053,9056,1,53934,admin,2021-04-20,EN,53934-01,455.00,2021-04-20,19555,Check Number 4491 against Inv# 9056,2021-04-20,FPD,PAYMENT,FPD
2456054,9790,1,53938,admin,2021-05-26,EN,53938-01,940.00,2021-05-26,20702,Check Number 306 against Inv# 9790,2021-05-26,FPD,PAYMENT,FPD
2456055,9790,1,53938,admin,2021-05-26,EN,53938-01,4340.00,2021-05-26,20703,Check Number 306 against Inv# 9790,2021-05-26,HPD,PAYMENT,HPD
2456056,16760,1,53939,admin,2022-07-08,EN,53939-01,85.00,2022-07-08,34293,Check Number 01150 against Inv# 16760,2022-07-08,FPD,PAYMENT,FPD
2456057,9532,1,53940,admin,2021-05-18,EN,53940-01,2412.50,2021-05-18,20568,Credit Card Payment against Inv# 9532,2021-05-18,FPD,PAYMENT,FPD
2456058,9402,1,53943,admin,2021-04-15,EN,53943-01,325.00,2021-04-15,19541,Credit card payment against Inv#9402,2021-04-15,FPD,PAYMENT,FPD
2456059,13960,1,53945,admin,2022-06-01,EN,53945-02,1200.00,2022-06-01,33145,Wire Transfer against Inv# 13960,2022-06-01,FPD,PAYMENT,FPD
2456060,9686,1,53946,admin,2021-07-07,EN,53946-01,4450.00,2021-07-07,22550,Check Number 12693 against Inv# 9686,2021-07-07,FPD,PAYMENT,FPD
2456061,10138,1,53947,admin,2021-07-13,EN,53947-01,7920.00,2021-07-13,22804,Wire Transfer against Inv# 10138,2021-07-13,FPD,PAYMENT,FPD
2456062,9535,1,53947,admin,2021-07-13,EN,53947-01,6710.00,2021-07-13,22805,Wire Transfer against Inv# 9535,2021-07-13,FPD,PAYMENT,FPD
2456063,16199,1,53948,admin,2022-05-19,EN,53948-01,105.00,2022-05-19,32651,Credit Card Payment against Inv# 16199,2022-05-19,FPD,PAYMENT,FPD
2456064,15411,1,53949,admin,2022-03-28,EN,53949-01,3505.00,2022-03-28,31035,Check Number 10158 against Inv# 15411,2022-03-28,FPD,PAYMENT,FPD
2456065,0,1,53951,admin,2021-09-22,EN,53951-01,7416.25,2021-09-22,25485,Write Off of Fees - Per JMM,2021-09-22,WOF,PAYMENT,WOF
2456066,10632,1,53954,admin,2021-08-16,EN,53954-01,520.00,2021-08-16,24449,Check Number 361948 against Inv# 10632,2021-08-16,FPD,PAYMENT,FPD
2456067,15841,1,53955,admin,2022-05-05,EN,53955-01,480.00,2022-05-05,32547,Credit Card Payment against Inv# 15841,2022-05-05,FPD,PAYMENT,FPD
2456068,11861,1,53956,admin,2021-08-17,EN,53956-01,825.00,2021-08-17,24462,Check Number 292747 against Inv# 11861,2021-08-17,FPD,PAYMENT,FPD
2456069,12758,1,53957,admin,2022-01-31,EN,53957-01,450.00,2022-01-31,29429,Check Number 1021 against Inv# 12758,2022-01-31,FPD,PAYMENT,FPD
2456070,13463,1,53958,admin,2021-11-18,EN,53958-01,704.50,2021-11-18,27395,Credit Card Payment against Inv# 13463,2021-11-18,FPD,PAYMENT,FPD
2456071,15312,1,53960,admin,2022-03-22,EN,53960-01,2547.50,2022-03-22,30957,Check Number 23646 against Inv# 15312,2022-03-22,FPD,PAYMENT,FPD
2456072,14948,1,53961,admin,2022-02-17,EN,53961-02,32.50,2022-02-17,30264,Credit Card Payment against Inv# 14948,2022-02-17,FPD,PAYMENT,FPD
