paymentid,invoice_no,class_id,client_id,ctd_by,ctd_on,lang_id,matter_no,payment_amount,payment_date,payment_number,payment_text,posting_date,status_id,transaction_type,payment_code
5628363,17332,2,6835,admin,2022-06-28,EN,6835-221,145.00,2022-06-28,99999,Cash Payment - Atty Fees & Cost,2022-06-28,HPD,PAYMENT,HPD
5628364,0,2,6835,admin,2022-07-07,EN,6835-221,585.00,2022-07-07,99999,Visa Payment - Atty fees,2022-07-07,FPD,PAYMENT,FPD
5628365,0,2,6837,admin,2022-03-28,EN,6837-221,1640.00,2022-03-28,99999,Visa Payment - Atty Fees & Cost,2022-03-28,FPD,PAYMENT,FPD
5628366,0,2,6837,admin,2022-03-28,EN,6837-221,250.00,2022-03-28,99999,Visa Payment - Atty Fees & Cost,2022-03-28,HPD,PAYMENT,HPD
5628367,11933,2,6838,admin,2021-07-23,EN,6838-211,500.00,2021-07-23,99999,Visa Payment - Atty Fees & Cost,2021-07-23,FPD,PAYMENT,FPD
5628368,11933,2,6838,admin,2021-07-23,EN,6838-211,75.00,2021-07-23,99999,Visa Payment - Atty Fees & Cost,2021-07-23,HPD,PAYMENT,HPD
5628369,2998,2,6846,admin,2019-11-07,EN,6846-191,500.00,2019-11-07,99999,Visa ending 7337 11.07.2019,2019-11-07,FPD,PAYMENT,FPD
5628370,3895,2,6846,admin,2020-01-03,EN,6846-191,25.00,2020-01-03,99999,Shipping Cost EAD Card - Visa ending 6615,2020-01-03,HPD,PAYMENT,HPD
5628371,0,2,6846,admin,2019-11-07,EN,6846-191,50.00,2019-11-07,99999,Visa Ending 7337 11.07.2019,2019-11-07,HPD,PAYMENT,HPD
5628372,14247,2,6846,admin,2021-12-01,EN,6846-211,750.00,2021-12-01,99999,Mastercard Payment - Atty Fees & Cost,2021-12-01,FPD,PAYMENT,FPD
5628373,14247,2,6846,admin,2021-12-01,EN,6846-211,162.50,2021-12-01,99999,Mastercard Payment - Atty Fees & Cost,2021-12-01,HPD,PAYMENT,HPD
5628374,14247,2,6846,admin,2021-12-09,EN,6846-211,520.00,2021-12-09,99999,Mastercard Payment - Atty Fees,2021-12-09,FPD,PAYMENT,FPD
5628375,15085,2,6846,admin,2022-02-08,EN,6846-211,25.00,2022-02-08,99999,Mastercard Payment - Cost - For FedEx to send EAD,2022-02-08,HPD,PAYMENT,HPD
5628376,0,2,8376,admin,2019-12-31,EN,6851-01,25.00,2019-12-31,99999,Write Off of Fees,2019-12-31,WOF,PAYMENT,WOF
5628377,0,2,8376,admin,2019-10-01,EN,6851-191,15.56,2019-10-01,99999,Atty Fees -,2019-10-01,FPD,PAYMENT,FPD
5628378,0,2,8376,admin,2019-11-20,EN,6851-191,650.00,2019-11-20,99999,VISA Payment - Attorney and Expenses,2019-11-20,FPD,PAYMENT,FPD
5628379,0,2,8376,admin,2019-11-20,EN,6851-191,40.00,2019-11-20,99999,VISA Payment - Attorney and Expenses,2019-11-20,HPD,PAYMENT,HPD
5628380,0,2,8376,admin,2019-08-31,EN,6851-191,50.48,2019-08-31,99999,Write Off of Fees,2019-08-31,WOF,PAYMENT,WOF
5628381,0,2,8376,admin,2020-01-21,EN,6851-191,1000.00,2020-01-21,99999,Check Number 162582,2020-01-21,FPD,PAYMENT,FPD
5628382,0,2,8376,admin,2019-08-07,EN,6851-191,2500.00,2019-08-07,99999,Check Number 158854 against Inv# 1163,2019-08-07,FPD,PAYMENT,FPD
5628383,0,2,8376,admin,2019-08-07,EN,6851-191,2500.00,2019-08-07,99999,Check Number 158854 against Inv# 1183,2019-08-07,FPD,PAYMENT,FPD
5628384,0,2,8376,admin,2019-08-07,EN,6851-191,3000.00,2019-08-07,99999,Check Number 158854 against Inv# 1311,2019-08-07,FPD,PAYMENT,FPD
5628385,0,2,6859,admin,2019-06-30,EN,6855-181,30.72,2019-06-30,99999,Write Off of Fees,2019-06-30,WOF,PAYMENT,WOF
5628386,932,2,6859,admin,2019-04-30,EN,6855-191,1800.00,2019-04-30,99999,Balance Forward from Funds,2019-04-30,FPD,PAYMENT,FPD
5628387,932,2,6859,admin,2019-05-28,EN,6855-191,600.00,2019-05-28,99999,legal fees for translations,2019-05-28,FPD,PAYMENT,FPD
5628388,0,2,6859,admin,2019-06-30,EN,6855-191,50.28,2019-06-30,99999,Write Off of Fees,2019-06-30,WOF,PAYMENT,WOF
5628389,0,2,6859,admin,2021-09-17,EN,6855-191,159.49,2021-09-17,99999,Payment Received/Fees - Check #: WIRE,2021-09-17,FPD,PAYMENT,FPD
5628390,0,2,6859,admin,2021-09-17,EN,6855-191,1500.00,2021-09-17,99999,WIRE against Inv# 910 (Prior Balance on,2021-09-17,FPD,PAYMENT,FPD
5628391,0,2,6859,admin,2021-09-17,EN,6855-191,140.51,2021-09-17,99999,WIRE against Inv# 1255 (Prior Balance on,2021-09-17,HPD,PAYMENT,HPD
5628392,0,2,6859,admin,2021-09-17,EN,6855-201,9500.00,2021-09-17,99999,Payment Received/Fees - Check #: WIRE,2021-09-17,FPD,PAYMENT,FPD
5628393,0,2,6859,admin,2021-09-17,EN,6855-201,975.00,2021-09-17,99999,Payment Received/Fees - Check #: WIRE,2021-09-17,HPD,PAYMENT,HPD
5628394,5513,2,6859,admin,2020-04-23,EN,6855-201,2700.00,2020-04-23,99999,Wire Payment,2020-04-23,FPD,PAYMENT,FPD
5628395,5513,2,6859,admin,2020-04-23,EN,6855-201,360.00,2020-04-23,99999,Wire Payment,2020-04-23,HPD,PAYMENT,HPD
5628396,0,2,IV000186,admin,2021-09-17,EN,6855-201,1250.00,2021-09-17,99999,Payment Received/Fees - Check #: WIRE,2021-09-17,FPD,PAYMENT,FPD
5628397,0,2,IV000186,admin,2021-09-17,EN,6855-201,625.00,2021-09-17,99999,Payment Received/Fees - Check #: WIRE,2021-09-17,HPD,PAYMENT,HPD
5628398,0,2,6859,admin,2021-11-19,EN,6855-211,8375.00,2021-11-19,99999,Wire Transfer - Atty Fees & Cost,2021-11-19,FPD,PAYMENT,FPD
5628399,0,2,6859,admin,2021-11-19,EN,6855-211,375.00,2021-11-19,99999,Wire Transfer - Atty Fees & Cost,2021-11-19,HPD,PAYMENT,HPD
5628400,0,2,6859,admin,2022-01-31,EN,6855-211,5000.00,2022-01-31,99999,Govt Fees,2022-01-31,HPD,PAYMENT,HPD
5628401,0,2,6859,admin,2021-09-17,EN,6855-211,345.99,2021-09-17,99999,Payment Received/Fees - Check #: WIRE,2021-09-17,FPD,PAYMENT,FPD
5628402,0,2,6859,admin,2021-09-17,EN,6855-211,4.01,2021-09-17,99999,Payment Received/Fees - Check #: WIRE,2021-09-17,HPD,PAYMENT,HPD
5628403,0,2,6859,admin,2021-09-17,EN,6855-211,25.00,2021-09-17,99999,WIRE against Inv# 9082 (Prior Balance on,2021-09-17,HPD,PAYMENT,HPD
5628404,0,2,6859,admin,2021-09-17,EN,6855-211,4.01,2021-09-17,99999,WIRE against Inv# 9096 (Prior Balance on,2021-09-17,FPD,PAYMENT,FPD
5628405,0,2,6859,admin,2021-09-17,EN,6855-01,225.00,2021-09-17,99999,Payment Received/Fees - Check #: WIRE,2021-09-17,FPD,PAYMENT,FPD
5628406,0,2,6859,admin,2020-02-27,EN,6855-01,720.00,2020-02-27,99999,Check Number 14245 against Inv# 3098,2020-02-27,FPD,PAYMENT,FPD
5628407,15450,2,6856,admin,2020-10-02,EN,6856-201,1500.00,2020-10-02,99999,VISA Payment Attorney and Cost Fees,2020-10-02,FPD,PAYMENT,FPD
5628408,15450,2,6856,admin,2020-10-02,EN,6856-201,325.00,2020-10-02,99999,VISA Payment Attorney and Cost Fees,2020-10-02,HPD,PAYMENT,HPD
5628409,15450,2,6856,admin,2020-12-01,EN,6856-201,750.00,2020-12-01,99999,CASH Monthly Payment,2020-12-01,FPD,PAYMENT,FPD
5628410,15450,2,6856,admin,2020-12-23,EN,6856-201,750.00,2020-12-23,99999,CASH Monthly Payment,2020-12-23,FPD,PAYMENT,FPD
5628411,15450,2,6856,admin,2021-01-25,EN,6856-201,750.00,2021-01-25,99999,VISA Payment Attorney Fees,2021-01-25,FPD,PAYMENT,FPD
5628412,15450,2,6856,admin,2021-02-25,EN,6856-201,750.00,2021-02-25,99999,Visa Payment - Attorney Fees,2021-02-25,FPD,PAYMENT,FPD
5628413,9150,2,6856,admin,2021-03-25,EN,6856-201,750.00,2021-03-25,99999,Visa Payment - Attorney Fees,2021-03-25,FPD,PAYMENT,FPD
5628414,10061,2,6856,admin,2021-05-04,EN,6856-201,750.00,2021-05-04,99999,Visa Payment - Attorney Fees,2021-05-04,FPD,PAYMENT,FPD
5628415,0,2,6856,admin,2022-05-06,EN,6856-221,2500.00,2022-05-06,99999,Credit from Removal Matter,2022-05-06,FPD,PAYMENT,FPD
5628416,0,2,6856,admin,2022-05-06,EN,6856-221,375.00,2022-05-06,99999,Credit from Removal Matter,2022-05-06,HPD,PAYMENT,HPD
5628417,0,2,6859,admin,2019-05-20,EN,685911,315.00,2019-05-20,99999,WIRE Transfer,2019-05-20,FPD,PAYMENT,FPD
5628418,0,2,6859,admin,2021-09-17,EN,685911,270.00,2021-09-17,99999,WIRE Transfer,2021-09-17,FPD,PAYMENT,FPD
5628419,0,2,6861,admin,2019-11-30,EN,6861-011,475.00,2019-11-30,99999,Write off Flat Fee,2019-11-30,WFF,PAYMENT,WFF
5628420,0,2,6861,admin,2019-08-07,EN,6861-011,1968.00,2019-08-07,99999,VISA-5869,2019-08-07,FPD,PAYMENT,FPD
5628421,2214,2,6861,admin,2019-08-30,EN,6861-011,100.00,2019-08-30,99999,Payment Received/Fees - Check #: VISA,2019-08-30,FPD,PAYMENT,FPD
5628422,2214,2,6861,admin,2019-08-28,EN,6861-011,700.00,2019-08-28,99999,VISA-2853,2019-08-28,FPD,PAYMENT,FPD
5628423,3099,2,6861,admin,2019-11-25,EN,6861-011,1059.50,2019-11-25,99999,Check Number 012722 against Inv# 2214,2019-11-25,FPD,PAYMENT,FPD
5628424,3099,2,6861,admin,2019-11-25,EN,6861-011,2645.00,2019-11-25,99999,Check Number 012722 against Inv# 2610,2019-11-25,FPD,PAYMENT,FPD
5628425,0,2,6861,admin,2019-08-30,EN,6865-181,4416.25,2019-08-30,99999,Visa Payment,2019-08-30,FPD,PAYMENT,FPD
5628426,0,2,6861,admin,2019-08-30,EN,6865-181,28.65,2019-08-30,99999,Visa Payment,2019-08-30,HPD,PAYMENT,HPD
5628427,0,2,6861,admin,2019-08-30,EN,6865-181,187.50,2019-08-30,99999,Payment Received/Fees - Check #: VISA,2019-08-30,FPD,PAYMENT,FPD
5628428,0,2,6861,admin,2019-08-26,EN,6865-191,2012.50,2019-08-26,99999,Visa Payment,2019-08-26,FPD,PAYMENT,FPD
5628429,0,2,6861,admin,2019-09-09,EN,6865-191,1580.00,2019-09-09,99999,Atty Fees,2019-09-09,FPD,PAYMENT,FPD
5628430,3001,2,6872,admin,2019-11-02,EN,6872-191,500.00,2019-11-02,99999,Cash Payment 11.02.2019,2019-11-02,FPD,PAYMENT,FPD
5628431,0,2,6872,admin,2019-11-02,EN,6872-191,50.00,2019-11-02,99999,Cash Payment 11.02.2019,2019-11-02,HPD,PAYMENT,HPD
5628432,10639,2,6872,admin,2021-06-24,EN,6872-211,800.00,2021-06-24,99999,Visa Payment - Atty Fees,2021-06-24,FPD,PAYMENT,FPD
5628433,10639,2,6872,admin,2021-06-29,EN,6872-211,62.50,2021-06-29,99999,Cash Payment - Cost,2021-06-29,HPD,PAYMENT,HPD
5628434,2195,2,6876,admin,2019-09-16,EN,6876-011,665.00,2019-09-16,99999,Atty Fees,2019-09-16,FPD,PAYMENT,FPD
5628435,2195,2,6876,admin,2019-09-30,EN,6876-011,45.00,2019-09-30,99999,Atty Fees,2019-09-30,FPD,PAYMENT,FPD
5628436,14376,2,6876,admin,2021-11-10,EN,6876-011,45.00,2021-11-10,99999,Check Number - 525 Atty fees,2021-11-10,FPD,PAYMENT,FPD
5628437,9274,2,6876,admin,2019-12-16,EN,6876-011,275.00,2019-12-16,99999,Check Number 120022817 against Inv# 2606,2019-12-16,FPD,PAYMENT,FPD
5628438,9274,2,6876,admin,2019-12-16,EN,6876-011,225.00,2019-12-16,99999,Check Number 120022817 against Inv# 2195 (Prior Balance on  Inv# 2606),2019-12-16,FPD,PAYMENT,FPD
5628439,0,2,6876,admin,2019-10-17,EN,6877-191,5830.00,2019-10-17,99999,Check Number 120022448 against Inv# 1934,2019-10-17,FPD,PAYMENT,FPD
5628440,4784,2,6876,admin,2020-03-30,EN,6877-201,2750.00,2020-03-30,99999,Check Number 120023299,2020-03-30,FPD,PAYMENT,FPD
5628441,4784,2,6876,admin,2020-04-06,EN,6877-201,460.00,2020-04-06,99999,Check Number 120023323,2020-04-06,HPD,PAYMENT,HPD
5628442,0,2,6876,admin,2021-08-23,EN,6877-211,22.82,2021-08-23,99999,Check - Deposit Number 442 - Cost,2021-08-23,HPD,PAYMENT,HPD
5628443,1770,2,6878,admin,2019-07-31,EN,6878-191,15000.00,2019-07-31,99999,LEGAL FEES,2019-07-31,FPD,PAYMENT,FPD
5628444,1770,2,6878,admin,2019-08-20,EN,6878-191,2410.00,2019-08-20,99999,E2- Renawal Matter Gov Fees - Expense,2019-08-20,HPD,PAYMENT,HPD
5628445,2184,2,6878,admin,2019-09-03,EN,6878-191,15000.00,2019-09-03,99999,Anwar Barboutti,2019-09-03,FPD,PAYMENT,FPD
5628446,0,2,6878,admin,2019-11-15,EN,6878-191,104.79,2019-11-15,99999,VISA Payment,2019-11-15,HPD,PAYMENT,HPD
5628447,0,2,6878,admin,2019-11-15,EN,6878-191,1790.00,2019-11-15,99999,VISA Payment,2019-11-15,FPD,PAYMENT,FPD
5628448,0,2,6878,admin,2019-11-15,EN,6878-191,26.40,2019-11-15,99999,VISA Payment,2019-11-15,HPD,PAYMENT,HPD
5628449,3164,2,6878,admin,2019-11-15,EN,6878-191,1957.50,2019-11-15,99999,Visa Payment,2019-11-15,FPD,PAYMENT,FPD
5628450,0,2,6878,admin,2019-11-15,EN,6878-191,707.50,2019-11-15,99999,VISA Payment,2019-11-15,FPD,PAYMENT,FPD
5628451,10679,2,6878,admin,2021-06-24,EN,6878-211,7000.00,2021-06-24,99999,"Visa Payment - Atty Fees, Govt Fees & Cost",2021-06-24,FPD,PAYMENT,FPD
5628452,10679,2,6878,admin,2021-06-24,EN,6878-211,3975.00,2021-06-24,99999,"Visa Payment - Atty Fees, Govt Fees & Cost",2021-06-24,HPD,PAYMENT,HPD
5628453,0,2,6880,admin,2021-02-28,EN,6880-191,3.03,2021-02-28,99999,Write Off of Fees,2021-02-28,WOF,PAYMENT,WOF
5628454,0,2,6880,admin,2019-04-30,EN,6880-191,35.05,2019-04-30,99999,cost fund paid as of 4/30 $75.00,2019-04-30,HPD,PAYMENT,HPD
5628455,0,2,6880,admin,2019-11-06,EN,6880-191,268.75,2019-11-06,99999,Mastercard ending 7104,2019-11-06,FPD,PAYMENT,FPD
5628456,0,2,6880,admin,2019-11-13,EN,6880-191,146.80,2019-11-13,99999,Visa Payment,2019-11-13,FPD,PAYMENT,FPD
5628457,0,2,6880,admin,2019-11-13,EN,6880-191,121.95,2019-11-13,99999,Visa Payment,2019-11-13,HPD,PAYMENT,HPD
5628458,0,2,6880,admin,2019-04-30,EN,6880-191,30.15,2019-04-30,99999,cost funds paid as of 4/30 $37.50,2019-04-30,HPD,PAYMENT,HPD
5628459,0,2,6880,admin,2021-08-16,EN,6880-211,250.00,2021-08-16,99999,Mastercard Payment - Atty fees,2021-08-16,FPD,PAYMENT,FPD
5628460,3837,2,6882,admin,2019-12-19,EN,6882-191,375.00,2019-12-19,99999,Visa ending 8759 12.19.2019,2019-12-19,FPD,PAYMENT,FPD
5628461,3837,2,6882,admin,2020-01-16,EN,6882-191,375.00,2020-01-16,99999,VISA Payment,2020-01-16,FPD,PAYMENT,FPD
5628462,0,2,6882,admin,2019-12-19,EN,6882-191,75.00,2019-12-19,99999,Visa ending 8759 12.19.2019,2019-12-19,HPD,PAYMENT,HPD
5628463,0,2,6891,admin,2019-09-26,EN,6891-01,500.00,2019-09-26,99999,Atty Fees,2019-09-26,FPD,PAYMENT,FPD
5628464,13381,2,6895,admin,2021-10-25,EN,6895-211,500.00,2021-10-25,99999,Cash Payment - Atty fees & Cost,2021-10-25,FPD,PAYMENT,FPD
5628465,13381,2,6895,admin,2021-10-25,EN,6895-211,75.00,2021-10-25,99999,Cash Payment - Atty fees & Cost,2021-10-25,HPD,PAYMENT,HPD
5628466,0,2,6902,admin,2020-05-15,EN,6902-201,750.00,2020-05-15,99999,VISA Payment Attorney and Cost Fees,2020-05-15,FPD,PAYMENT,FPD
5628467,0,2,6902,admin,2020-05-15,EN,6902-201,112.50,2020-05-15,99999,VISA Payment Attorney and Cost Fees,2020-05-15,HPD,PAYMENT,HPD
5628468,16240,2,6902,admin,2022-04-22,EN,6902-221,750.00,2022-04-22,99999,Visa Payment - Atty fees & Cost,2022-04-22,FPD,PAYMENT,FPD
5628469,16240,2,6902,admin,2022-04-22,EN,6902-221,112.50,2022-04-22,99999,Visa Payment - Atty fees & Cost,2022-04-22,HPD,PAYMENT,HPD
5628470,6420,2,6903,admin,2020-08-31,EN,6903-201,800.00,2020-08-31,99999,VISA Payment Attorney and Cost Fees,2020-08-31,FPD,PAYMENT,FPD
5628471,6420,2,6903,admin,2020-08-31,EN,6903-201,62.50,2020-08-31,99999,VISA Payment Attorney and Cost Fees,2020-08-31,HPD,PAYMENT,HPD
5628472,2677,2,6904,admin,2019-09-17,EN,6904-191,500.00,2019-09-17,99999,Atty Fees - DACA Renewal,2019-09-17,FPD,PAYMENT,FPD
5628473,0,2,6904,admin,2019-09-17,EN,6904-191,50.00,2019-09-17,99999,Cost DACA Renewal,2019-09-17,HPD,PAYMENT,HPD
5628474,0,2,6904,admin,2021-04-27,EN,6904-211,600.00,2021-04-27,99999,Cash Payment - Attorney Fees & Cost,2021-04-27,FPD,PAYMENT,FPD
5628475,0,2,6904,admin,2021-04-27,EN,6904-211,50.00,2021-04-27,99999,Cash Payment - Attorney Fees & Cost,2021-04-27,HPD,PAYMENT,HPD
5628476,3833,2,6906,admin,2019-12-13,EN,6906-191,500.00,2019-12-13,99999,Atty Fees - Mastercard ending 1505,2019-12-13,FPD,PAYMENT,FPD
5628477,0,2,6906,admin,2019-12-13,EN,6906-191,50.00,2019-12-13,99999,Cost for Expenses,2019-12-13,HPD,PAYMENT,HPD
5628478,4669,2,6914,admin,2020-03-10,EN,6914-201,500.00,2020-03-10,99999,Cash Payment,2020-03-10,FPD,PAYMENT,FPD
5628479,0,2,6914,admin,2020-03-31,EN,6914-201,1.76,2020-03-31,99999,Write Off of Fees,2020-03-31,WOF,PAYMENT,WOF
5628480,4668,2,6914,admin,2020-03-10,EN,6914-201,300.00,2020-03-10,99999,Cash Payment Attorney Fees and Costs.,2020-03-10,FPD,PAYMENT,FPD
5628481,4668,2,6914,admin,2020-03-10,EN,6914-201,80.00,2020-03-10,99999,Cash Payment Attorney Fees and Costs.,2020-03-10,HPD,PAYMENT,HPD
5628482,0,2,6919,admin,2021-08-27,EN,6919-211,575.00,2021-08-27,99999,"Visa Payment - Legal Fees, Transaction & Govt Fees",2021-08-27,FPD,PAYMENT,FPD
5628483,0,2,6919,admin,2021-08-27,EN,6919-211,435.00,2021-08-27,99999,"Visa Payment - Legal Fees, Transaction & Govt Fees",2021-08-27,HPD,PAYMENT,HPD
5628484,0,2,6924,admin,2019-11-21,EN,6924-01,1265.00,2019-11-21,99999,Check Number 2039 against Inv# 2226,2019-11-21,FPD,PAYMENT,FPD
5628485,0,2,6924,admin,2019-11-21,EN,6924-01,90.00,2019-11-21,99999,Check Number 2039 against Inv# 2611,2019-11-21,FPD,PAYMENT,FPD
5628486,0,2,6935,admin,2021-04-15,EN,6935-211,500.00,2021-04-15,99999,CASH Payment,2021-04-15,FPD,PAYMENT,FPD
5628487,0,2,6935,admin,2021-04-15,EN,6935-211,75.00,2021-04-15,99999,CASH Payment,2021-04-15,HPD,PAYMENT,HPD
5628488,0,2,6940,admin,2019-05-31,EN,6941-191,66.80,2019-05-31,99999,Write Off of Fees,2019-05-31,WOF,PAYMENT,WOF
5628489,1106,2,6940,admin,2019-07-26,EN,6941-191,1235.00,2019-07-26,99999,ATTY FEES,2019-07-26,FPD,PAYMENT,FPD
5628490,0,2,6944,admin,2021-04-16,EN,6944-01,60.00,2021-04-16,99999,Check Number 0052442769,2021-04-16,FPD,PAYMENT,FPD
5628491,1970,2,6944,admin,2019-05-13,EN,6945-191,18.86,2019-05-13,99999,Legal costs,2019-05-13,HPD,PAYMENT,HPD
5628492,0,2,6944,admin,2019-09-30,EN,6945-191,1500.00,2019-09-30,99999,Atty Fees -,2019-09-30,FPD,PAYMENT,FPD
5628493,0,2,6944,admin,2019-04-30,EN,6945-191,114.78,2019-04-30,99999,Payment from Funds - TS,2019-04-30,FPD,PAYMENT,FPD
5628494,0,2,6944,admin,2019-08-26,EN,6945-191,2500.00,2019-08-26,99999,Check Number 4,2019-08-26,FPD,PAYMENT,FPD
5628495,0,2,6944,admin,2019-04-30,EN,6945-191,101.34,2019-04-30,99999,Payment from Funds TS,2019-04-30,HPD,PAYMENT,HPD
5628496,0,2,6944,admin,2019-08-06,EN,6945-191,38.01,2019-08-06,99999,Check Number 1771 against Inv# 681 (Prior Balance on  Inv# 815),2019-08-06,FPD,PAYMENT,FPD
5628497,0,2,6944,admin,2019-08-26,EN,6945-191,2500.00,2019-08-26,99999,Check Number 1818 against Inv# 1167,2019-08-26,FPD,PAYMENT,FPD
5628498,0,2,6944,admin,2019-12-09,EN,6945-191,34.82,2019-12-09,99999,Check Number 2042 against Inv# 1901,2019-12-09,HPD,PAYMENT,HPD
5628499,0,2,6944,admin,2020-02-28,EN,6945-191,212.50,2020-02-28,99999,Check Number 2191 against Inv# 3169,2020-02-28,FPD,PAYMENT,FPD
5628500,0,2,6944,admin,2019-09-30,EN,6945-191,1500.00,2019-09-30,99999,Check No. 14,2019-09-30,FPD,PAYMENT,FPD
5628501,6091,2,6944,admin,2020-07-28,EN,6945-201,1100.00,2020-07-28,99999,VISA Payment - Attorney and Cost Fees,2020-07-28,FPD,PAYMENT,FPD
5628502,6091,2,6944,admin,2020-07-28,EN,6945-201,50.00,2020-07-28,99999,VISA Payment - Attorney and Cost Fees,2020-07-28,HPD,PAYMENT,HPD
5628503,6091,2,6944,admin,2020-08-28,EN,6945-201,1100.00,2020-08-28,99999,Check Number 45966234,2020-08-28,FPD,PAYMENT,FPD
5628504,6091,2,6944,admin,2020-08-28,EN,6945-201,50.00,2020-08-28,99999,Check Number 45966234,2020-08-28,HPD,PAYMENT,HPD
5628505,0,2,6944,admin,2020-06-04,EN,6945-201,1500.00,2020-06-04,99999,Check Number 43716875 against Inv# 4460,2020-06-04,FPD,PAYMENT,FPD
5628506,0,2,6944,admin,2020-06-04,EN,6945-201,559.49,2020-06-04,99999,Check Number 43716875 against Inv# 4460,2020-06-04,HPD,PAYMENT,HPD
5628507,0,2,6951,admin,2019-07-31,EN,6951-191,100.00,2019-07-31,99999,CONSULTATION FEE,2019-07-31,FPD,PAYMENT,FPD
5628508,2212,2,6951,admin,2019-08-07,EN,6951-191,380.00,2019-08-07,99999,Legal Fees U-Certificate,2019-08-07,FPD,PAYMENT,FPD
5628509,2212,2,6951,admin,2019-08-15,EN,6951-191,220.00,2019-08-15,99999,Atty Fees - Monthly Payment,2019-08-15,FPD,PAYMENT,FPD
5628510,0,2,6951,admin,2019-07-24,EN,6951-191,100.00,2019-07-24,99999,Atty Fees,2019-07-24,FPD,PAYMENT,FPD
5628511,2212,2,6951,admin,2019-09-16,EN,6951-191,500.00,2019-09-16,99999,Atty Fees - Monthly payment,2019-09-16,FPD,PAYMENT,FPD
5628512,0,2,6951,admin,2019-11-20,EN,6951-191,500.00,2019-11-20,99999,Atty Fees - Visa Ending 6163,2019-11-20,FPD,PAYMENT,FPD
5628513,0,2,6951,admin,2019-04-30,EN,6951-191,200.00,2019-04-30,99999,Payment from TS Funds Account,2019-04-30,FPD,PAYMENT,FPD
5628514,0,2,6951,admin,2019-04-30,EN,6951-191,100.00,2019-04-30,99999,Payment from TS Funds Account,2019-04-30,HPD,PAYMENT,HPD
5628515,0,2,50391,admin,2020-12-31,EN,6976-161,19.33,2020-12-31,99999,Write Off of Fees,2020-12-31,WOF,PAYMENT,WOF
5628516,1171,2,6976,admin,2019-07-22,EN,6976-191,2500.00,2019-07-22,99999,ATTY FEES,2019-07-22,FPD,PAYMENT,FPD
5628517,1171,2,6976,admin,2019-07-26,EN,6976-191,1250.00,2019-07-26,99999,GOV. FEES/ EXP/HARD COST,2019-07-26,HPD,PAYMENT,HPD
5628518,1313,2,6976,admin,2019-06-03,EN,6976-191,2500.00,2019-06-03,99999,Legal fees and gov fees,2019-06-03,FPD,PAYMENT,FPD
5628519,1313,2,6976,admin,2019-06-03,EN,6976-191,1939.33,2019-06-03,99999,Legal fees and gov fees,2019-06-03,HPD,PAYMENT,HPD
5628520,0,2,6976,admin,2020-01-24,EN,6976-191,139.46,2020-01-24,99999,Discover Payment,2020-01-24,HPD,PAYMENT,HPD
5628521,0,2,6976,admin,2019-06-03,EN,6976-191,151.96,2019-06-03,99999,VISA PAYMENT,2019-06-03,HPD,PAYMENT,HPD
5628522,0,2,6976,admin,2019-10-08,EN,6976-191,18.71,2019-10-08,99999,Visa Payment against Inv# 1313 (Prior Balance on,2019-10-08,HPD,PAYMENT,HPD
5628523,3710,2,6976,admin,2020-01-10,EN,6976-202,1000.00,2020-01-10,99999,Visa Payment,2020-01-10,FPD,PAYMENT,FPD
5628524,4783,2,6982,admin,2020-04-08,EN,6982-201,750.00,2020-04-08,99999,Attorney and Cost Fees,2020-04-08,FPD,PAYMENT,FPD
5628525,4783,2,6982,admin,2020-04-08,EN,6982-201,113.00,2020-04-08,99999,Attorney and Cost Fees,2020-04-08,HPD,PAYMENT,HPD
5628526,0,2,6982,admin,2022-03-31,EN,6982-221,600.00,2022-03-31,99999,Cash Payment - Atty Fees,2022-03-31,FPD,PAYMENT,FPD
5628527,16241,2,6982,admin,2022-04-01,EN,6982-221,262.50,2022-04-01,99999,Mastercard Payment - Legal Fees,2022-04-01,FPD,PAYMENT,FPD
5628528,3444,2,6983,admin,2019-12-06,EN,6983-191,500.00,2019-12-06,99999,Atty Fees - Visa ending 3393,2019-12-06,FPD,PAYMENT,FPD
5628529,0,2,6983,admin,2019-12-06,EN,6983-191,50.00,2019-12-06,99999,Visa ending 3393,2019-12-06,HPD,PAYMENT,HPD
5628530,0,2,6985,admin,2020-11-30,EN,6985-01,17.25,2020-11-30,99999,Write Off of Fees,2020-11-30,WOF,PAYMENT,WOF
5628531,3498,2,6985,admin,2019-12-04,EN,6985-191,375.00,2019-12-04,99999,Atty Fees - EAD Renewal Cash Payment,2019-12-04,FPD,PAYMENT,FPD
5628532,0,2,6985,admin,2020-11-30,EN,6985-191,23.08,2020-11-30,99999,Write Off of Fees,2020-11-30,WOF,PAYMENT,WOF
5628533,0,2,6985,admin,2021-02-25,EN,6985-211,100.00,2021-02-25,99999,CASH Payment,2021-02-25,FPD,PAYMENT,FPD
5628534,0,2,6985,admin,2021-04-07,EN,6985-211,500.00,2021-04-07,99999,CASH Payment,2021-04-07,FPD,PAYMENT,FPD
5628535,0,2,6985,admin,2021-04-07,EN,6985-211,37.50,2021-04-07,99999,CASH Payment,2021-04-07,HPD,PAYMENT,HPD
5628536,0,2,6985,admin,2021-03-31,EN,6985-211,87.33,2021-03-31,99999,Write Off of Fees,2021-03-31,WOF,PAYMENT,WOF
